	0	1	2	3	4	5	6	7	8	9
A1BG	15.347416925666803	1.9353107735084298	3.1443636596750997	6.17127534226344	5.1860656643202	3.5837136719555898	2.44778648778119	2.7676308235945695	2.55288242771333	2.1112268707787702
A1BG-AS1	5.21705887891972	0.0	0.317418572165187	0.5057938729025999	0.0923722477444447	0.0	0.0517023287120459	0.0842235752511288	0.17700079232568303	0.0
A1CF	2.4679296601957	0.291220548317955	0.0	0.25551020479463	0.16670239129398	0.37874206872361293	0.562955058892546	0.359142709513372	0.491265699099933	0.543605853811211
A2M	5.94474179153967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2ML1	7.5501939873938895	1.1711387426486202	0.41648373429425106	0.9508924810568871	1.58986689592194	2.16733752770026	1.79389862033478	2.32380177193309	1.9299281391230902	1.02054802106594
A2MP1	1.03833338160844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A4GALT	11.8231246406002	0.9981378773225941	0.699327353355126	2.10680007859696	1.6194659240020701	1.2146869593496101	1.07281168658757	1.14606001910824	0.9466887377539159	0.64378524724163
A4GNT	0.9439394378258559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0442501980814208	0.0
AA06	0.0943939437825856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AAAS	7.551421108663059	3.71027928159273	7.17593366315895	4.3835468984892	4.0740235278828	7.78976377253373	8.841982408000641	8.54338886740106	7.0357372447478195	5.72609022722031
AACS	40.1276206535274	7.002242761829421	7.60695565266687	8.96165584008826	7.2589122066395	8.8808468898541	9.57479660262583	10.340134741122698	10.9460829990049	7.79245438064744
AACSP1	1.1003502026736	0.596481957446643	0.0	0.185373454418803	0.26697325608227895	0.20276848952480897	0.268144750709998	0.27410039282911697	0.40674782076441995	0.163113275616912
AADAC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADACL2	0.32934046985744103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADACL3	1.03833338160844	0.145501148297754	0.0931939436773889	0.33719591526840004	0.0831433373037306	0.0	0.0	0.0355974536141711	0.0442501980814208	0.0525324559152697
AADACL4	0.377575775130342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADAT	0.479143658640404	0.0	0.0	0.169272349464737	0.0	0.0	0.0	0.0	0.0442501980814208	0.0530052480185071
AAGAB	10.666610041376	9.16657234275851	30.754094607482	16.016805975249	23.862137806170697	10.0422725125662	11.0756998480092	10.928418259550499	9.558042785586881	9.350777152918
AAK1	104.895364422342	38.888310157263206	28.229097897486803	30.1671482605086	32.2993573890787	48.9245968254416	43.2708935082736	47.7307744836541	52.947574514323996	35.2847898593447
AAMP	8.40096660270633	8.80281947201413	13.1402528645682	13.487836610736	17.9589608576058	15.251043530562999	12.378728834451401	11.4623444663095	13.4963104148333	7.93240084320572
AANAT	1.4202512781527799	2.92697384973177	0.691778643917258	0.33719591526840004	1.8415417779403302	2.0663990826718197	5.2586526952845905	4.122256323428241	1.99550693267975	4.62847709332666
AARS	8.22718735220259	4.09622107745252	1.21152126780606	2.0015106540544	2.07899914927978	0.964100582570515	1.03372081699431	0.5991051443264991	0.976070869279979	0.626607134157337
AARS2	18.041514475165602	0.418170300207745	0.9557038924116229	2.15451330060744	2.76883941888884	0.592913646180504	0.979412430309377	0.581057235344115	0.907615812848021	0.885276947084125
AARSD1	5.083869024242491	0.4665494320167489	0.199621427356967	0.564465962159301	1.15294865839083	2.2053478208072	3.2152705607956404	2.6571719250298	1.9567880093585102	1.8362719965182501
AASDH	3.8701516950860095	3.56477813329498	1.21152126780606	1.7702785551591	0.498860023822384	2.2524618137446897	0.930734990315857	1.24591087649599	2.07975930982678	1.36584385379701
AASDHPPT	6.87990259259375	8.72832288408568	9.878558029803221	8.930296619968301	4.739170226312639	5.1149653687119105	4.0021604583581905	3.95131735117299	3.9382676292464502	4.18830764521262
AASS	5.26671009334936	0.570510002475494	0.19999420313167698	0.36029383546428495	0.179589608576058	0.32031884042960995	0.276381755374294	0.575397240219462	0.30430861220593103	0.59225090798875
AATF	22.9376339452245	43.1410904702841	66.82005761668779	81.3485988574803	75.6605200897322	36.8840622000694	31.226158925097	33.532801304549196	34.5594489517877	36.3524594933666
AATK	80.49792813651979	14.695543227499002	62.80358503207971	28.071559946094304	49.1251577025719	243.576950246163	204.877527839033	226.33743824739602	219.462397400653	386.929957874611
ABAT	48.678107263185304	41.215382772563295	26.0767837682575	49.5834791545148	28.3713335615012	61.3634417815444	47.5426878933262	49.6028445692233	61.0632378432489	70.50302109704471
ABCA1	103.45566799177	164.998302169653	303.439480613578	105.71091943664301	182.91534206820702	79.3054263589277	108.058332375671	91.7702710147867	106.864228366631	100.547120621826
ABCA10	3.6899536564050495	0.0	0.0	0.08429897881710001	0.0	0.5658841044155679	0.5665383886052621	0.47917732310035704	0.8429220232529839	0.210812745587977
ABCA11P	1.4847223417562898	0.0	0.0	0.179556824880423	0.83018622297775	0.38869044173431894	0.18614699806317103	0.46789293030466494	0.38028620231173	0.889899803204668
ABCA12	1.6990909880865401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCA13	846.611635876564	1.56937538553958	1.1898070789292199	1.28749830347357	2.40982648841133	1.98000778685716	1.45115546015097	2.14282431775864	3.1568976315247204	1.4397570192698002
ABCA17P	0.9828297426642808	0.0	0.20167169411787	0.26899804140536604	0.0	0.378695142435827	0.219979214961153	0.146946288519298	0.39683577639418105	0.0
