	0	1	2	3	4	5	6	7	8	9
A1BG	2.8633000800340898	7.002402574541769	2.7492891637972794	2.2064091646779103	7.56137174829045	4.47011325738166	2.6905994329488503	2.13600375798972	3.67451380016248	3.67319866126854
A1BG-AS1	0.0	0.0	0.0	3.1447474681586702	0.0	1.3881159036676698	2.62497505653546	0.0	0.0	2.35028152543407
A1CF	0.0	0.0	0.0	0.17066902573313097	0.296175940003543	0.0	0.0	0.25662825095991804	0.0	0.0
A2M	1168.11974170471	188.504546792108	263.85047411263804	432.81664925922007	908.519695960867	1637.9623182383402	676.587320822014	769.0999911268179	285.637691219801	218.391308647257
A2ML1	0.551541054145531	0.15691409166487	0.499185431147265	0.0	0.0	0.32461088051601694	0.155267274594072	0.0	0.5003662102869221	0.5815039561183171
A2MP1	0.0	0.0	0.0	0.17066902573313097	0.0	0.0	0.0	0.0	0.0	0.3563042853309771
A4GALT	125.322952338566	49.6728019796692	51.8076141800037	19.5151497474548	46.7192370400688	22.6478514329252	126.741933152207	88.8582693323743	86.20628010947891	43.82507794893379
A4GNT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AA06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AAAS	11.326778852939	0.0	28.5155170780118	0.0	14.8089450881471	13.9769561518749	13.649870293984401	15.005121806126699	14.560310045300698	24.4402743490136
AACS	10.7458247117722	12.334218827237502	4.64409610894655	1.2885511442851398	0.6173787469373849	0.36779810458079903	7.52882220840218	4.5290205169407995	14.824475670408301	2.8565443512350694
AACSP1	0.0	4.15273588527067	0.0	0.0	0.0	0.0	0.0	0.25650000095943803	0.0	0.0
AADAC	0.0	0.0	5.080350743783719	12.9708459557179	0.0	0.0	0.0	0.0	0.0	0.0
AADACL2	1.64420983349115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADACL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADACL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADAT	0.0	0.0	0.0	0.0	0.0	0.0	0.656243764133865	0.0	0.0	0.0
AAGAB	24.297767539369197	0.148311995902524	15.4049345134087	22.698809753480703	12.5874774501506	22.300312062541998	18.7687029029814	29.7540001112948	8.089061136278179	27.058875172122196
AAK1	12.2522862992131	52.660250513133796	15.365111118868699	13.156192517664099	2.22946438837667	2.5522864200030497	8.79996637952947	9.88409928697147	13.6510995735831	27.9588009883305
AAMP	61.9319037281666	6.377415823808531	40.642805950269796	46.4219749994116	55.8291646906678	29.0532234617625	56.174334961106005	64.637871991778	18.7203986296724	48.356828533405505
AANAT	1.0961398889940999	0.0	0.0	0.173570399170594	0.0	0.157044451144662	0.0	0.0	0.0	0.0
AARS	126.867413442159	0.296623991805048	39.6595122579245	52.5660599258043	46.9438864905615	103.021159950898	138.073556725012	159.79937234773	2.7733923895810895	59.5295253786689
AARS2	3.2237474135316497	0.0	0.4973827260446321	0.353455552293314	0.0	0.158300806753819	6.46006361413376	24.5287103417496	0.7580605864854979	2.28900626617333
AARSD1	9.886999108745279	8.10080121619586	25.1587162946273	16.4490807001591	0.512680552146132	8.11385861284012	10.0809542071188	6.45700277415242	0.0	10.2944181291927
AASDH	1.27882987049312	0.0	0.0	0.853345128665654	0.0	0.314088902289324	4.33120884328351	1.02600000383775	0.0	0.872866941036201
AASDHPPT	6.75952931546362	1.9280559467328102	37.5290425911765	14.8248235822569	0.0	10.0508448732584	8.399920180913469	24.624000092106105	24.4982994412996	32.81979698296119
AASS	6.62506948908034	0.0	2.48478316055641	0.0	0.0	8.2643071970367	11.454341156698101	2.30850000863494	0.244751878380531	5.23353560506485
AATF	40.374485911282704	0.296623991805048	48.1813909249166	44.5446157163471	25.7673067803082	33.1363791915237	30.1872131501578	64.5097502412987	25.191647538694898	44.6907873810535
AATK	0.5480699444970499	7.4155997951262	0.0	0.0	0.0	0.0	0.131248752826773	1.02600000383775	2.7733923895810895	0.0
ABAT	1.4386836043047602	0.777599794516933	0.457887096068765	0.0	0.0	0.162383962483581	2.23122879805514	0.41860800156580297	0.0	1.94212894380555
ABCA1	31.7880567808289	59.176486365107095	12.455053436373	3.24271148892948	43.53771509255079	16.4896673701895	19.556195419942	21.2895000796334	12.7116129016125	4.18976131697376
ABCA10	0.599040449335276	0.0	0.0	0.175106420402192	0.16556235046198	0.0	0.13164249908525302	0.12825000047971902	0.23111603246509102	0.17457338820724
ABCA11P	0.33377459619870303	0.0	4.26093933349602	0.0	0.0	0.0	0.267484958260963	0.0	0.0	0.18033431001807898
ABCA12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCA13	0.0	5.28316991803971	0.0	0.0	0.0	0.157358540046951	2.6648746773948	1.72201275644119	0.8729252546206479	0.0
ABCA17P	0.182689981499017	0.252278705030193	0.5494972917389289	0.0	0.0	0.9422667068679731	0.656243764133865	0.0	0.0	0.52372016462172
ABCA2	2.92322239396577	5.13737922606753	5.08100627291195	0.34236206562065996	0.0	1.7274889625912802	2.62484380778263	8.21043678071114	0.46546768938469296	3.4914677641447995
ABCA3	10.452059221521699	0.0	2.7859987949781697	20.309614062242602	0.0	3.4549779251825696	5.1449511108095	0.523644751958693	12.71138178558	1.22201371745068
ABCA4	0.36537996299803294	0.0	11.9634065902004	2.04802830879757	0.0	0.157044451144662	3.2813500694221496	5.00175001870905	0.0	0.0
