	0	1	2	3	4	5	6	7	8	9
A1BG	28.5256053447829	34.318673224987194	23.103612527920397	17.148099605111998	1.38368238422191	37.0882642529412	41.568988131720204	4.39778325712479	8.18865222080997	8.88854078580793
A1BG-AS1	7.36984551004134	7.208529637659169	29.780866097500102	0.0	0.0	0.0337003970390069	0.0	10.2258789711964	10.4262651669614	13.087952096478801
A1CF	0.12792927307121502	0.143211078527052	0.0938027305234283	0.10189522111997301	0.0	1.7579812115397901	0.026282287406621002	0.0832896366341185	0.37683490274608394	0.30253419991379304
A2M	0.12792927307121502	0.286422157054104	0.0	0.0	0.0271773885691652	0.0	0.0262036763774885	0.287772683336046	0.35591107780362896	0.0547721915296085
A2ML1	1.45004632794395	0.963631544638903	0.0	0.7164252996945321	0.10892697338521401	0.314155101197622	1.03114086913055	2.10135724410314	2.1469118177974598	1.0196117314194302
A2MP1	0.0	0.0	0.0	0.25473805279993306	0.0271773885691652	0.0337003970390069	0.0262036763774885	0.0	0.0945786858858169	0.0273860957648043
A4GALT	0.731915353558687	0.394653929650924	0.7647267605922491	1.16328679191617	0.19189954068687598	0.295619882826168	0.9331915268314991	0.20555191666860398	0.32786903130510103	0.21900660783114
A4GNT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AA06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AAAS	3.5180550094584	32.2224926685868	0.18760546104685696	23.079267583673897	0.0	0.0674007940780137	0.0	33.833886594035604	37.764038571164	44.0916415674306
AACS	8.0494377909139	21.4178254408044	13.0645628991115	15.7269160085411	0.390484718961766	15.691342966523099	12.491869010029099	14.390073030219	16.6994039670322	12.487840579984601
AACSP1	0.0	0.0	0.0	0.0527817245401461	0.0	0.5816014520991801	0.0	0.375008916770202	0.3934503304309171	0.436014030671449
AADAC	0.0	0.0	0.0	0.0	0.0	0.0337003970390069	0.0	0.0	0.0	0.0
AADACL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADACL3	0.0	0.0	2.34506826308571	0.0	0.13588694284582598	0.0337003970390069	0.0	0.0	0.0187321619896647	0.0547721915296085
AADACL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0262036763774885	0.0	0.0	0.0
AADAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0562152181309837	0.0548543498169029
AAGAB	4.44554223922471	51.197924770651504	0.9849286704959971	55.5328955103854	177.44116996807998	33.464494259733804	44.2842130779556	37.122676150349996	33.1746776158581	25.9346326892696
AAK1	4.03412169702768	8.25697794355572	10.501497090289401	4.04595354501077	2.49113379102682	42.6251383852589	3.7857237372848997	8.05381186775926	9.43709462093515	10.8184663404495
AAMP	11.0658821206601	39.9558909090476	18.9950529309942	12.584059808316699	0.0	1.51651786675531	0.104814705509954	54.80018209423329	70.4329290811391	66.0279042750388
AANAT	3.5180550094584	0.17901384815881502	0.0	0.15284283167996	0.0	0.37070436742907503	0.0	4.16057634528922	9.619602075200449	9.153665578906999
AARS	12.864439770768302	205.901728152269	2.2731215687742403	88.80168520605659	0.0815321657074957	39.07139781709861	0.0525907784896195	60.8143434032733	77.3171672017988	59.4702762580607
AARS2	0.36741287226052904	12.930241858050499	0.33637659165701395	1.9689213577012399	6.71941908200612	0.135947401655354	0.0824891732363339	23.2371508547857	26.704907311381803	26.7764812730797
AARSD1	15.565474477757402	44.6201325255951	0.38749907979228204	30.547015496725102	0.0543547771383305	1.1121131022872301	0.19503396327764702	30.899468542058	29.6218233799264	31.945497304303498
AASDH	5.02122396804518	4.04574877115886	0.0	6.01181804607842	0.0	20.5235417967552	2.59416396137136	28.4073159939845	18.938215771551	18.540414218868197
AASDHPPT	21.394156035109802	30.6892748618761	0.42356622967854	103.909944379568	0.57072515995247	37.5422423014536	40.434709592367895	27.5903293459934	22.7250721750576	20.341406034649104
AASS	14.064928069268598	26.412992057058396	28.3786559802706	18.267979032831	0.587412076533938	46.0576586252699	0.17207954277096696	10.047624349061401	6.16271270514177	10.2786042346379
AATF	103.97451668863	135.764066640876	17.4473078773577	65.8752604540627	0.13588694284582598	54.223938835762	15.564983768228199	43.083640623356196	46.867869298141	45.7895521187527
AATK	0.0	0.0	0.0	0.0	0.0271773885691652	0.0	0.0	0.493324600004651	0.41210756377262303	1.3071383508541101
ABAT	3.1076579014459504	9.86595441080715	0.0	3.41165579353894	0.181300359144901	3.67128755303237	0.171057599392245	25.355815570272398	16.0903277199383	23.7178377814918
ABCA1	28.688139486219896	0.644449853371735	676.552193900226	6.01181804607842	1141.99386767632	0.8425099259751708	382.80950819873	57.2256536005395	23.0780235712669	27.276551381745
ABCA10	2.46267048893915	0.143211078527052	0.469013652617141	0.0	0.0271773885691652	0.101101191117021	0.8651667829555391	3.8647871372031	2.99532889863335	2.9409928241823304
ABCA11P	0.0	0.855184955424292	0.0	2.40029477631265	0.0	0.31354849405091995	16.4549130253604	9.30541748835439	7.5275567598707305	7.4282867735327995
ABCA12	0.0	0.0358027696317631	0.0	0.0	0.0815321657074957	0.134801588156027	0.0	0.20555191666860398	0.0374643239793293	0.0
ABCA13	0.20462287227740802	0.378685894395158	0.5291881042479211	0.207458670200265	0.11550390141895199	11.468615816741499	0.148627252413115	0.21073182496865303	0.306795349066728	0.443134415570298
ABCA17P	0.0	0.9202027850755741	0.152429437100571	0.15314851734332	0.0	0.0337003970390069	0.0550801277454809	0.124934454951178	0.431701405213812	0.19173005644939498
