	0	1	2	3	4	5	6	7	8	9
A1BG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1CF	0.0	0.0	0.0	0.0132079916758928	0.017231568611114	0.0	0.0	0.0308071098022286	0.0	0.0
A2M	303.003206900519	9.05703666988031	38.8104228080996	65.5850479619129	105.00627559570299	191.59544639972802	172.43990349387002	183.385786986823	76.79882927942559	50.503709568912704
A2ML1	0.625170693060193	0.0429491520571231	0.0816899760741746	0.0	0.0	0.0562048227935876	0.250343094300146	0.0	0.202377932222797	0.20175038713721105
A4GALT	81.74008712123741	16.5995579342821	18.1864428098813	7.62765833302462	13.9963633473298	5.79652488054181	83.63990974646059	57.300004813651704	60.9265947131636	24.962281035293103
A4GNT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AAAS	6.9887406353140795	0.0	13.0446585621728	0.0	5.804351416021191	5.50239442319522	10.8858326507077	13.1690428500207	11.886539418694598	16.9684239147108
AACS	2.9887105240661698	0.0	0.0	0.0	0.0	0.0	0.982484884818117	1.04485434424756	8.481018880031941	0.0
AADAC	0.0	0.0	2.69685497844746	10.5053517355158	0.0	0.0	0.0	0.0	0.0	0.0
AADACL2	1.53524698108247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADACL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADACL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADAT	0.0	0.0	0.0	0.0	0.0	0.0	0.44079155248884094	0.0	0.0	0.0
AAGAB	14.599980263881399	0.163150229150103	5.27527265966674	9.35408408488532	2.48284224114161	5.6925639785326805	16.6042940202567	20.158310457861898	2.35654447607514	13.570377716894699
AAK1	1.48222139015663	2.97752024932114	1.82021762705428	0.9303532048020029	0.061351921812432	0.116777009198427	1.5804152431148502	0.842111810364815	1.62455203629624	2.92195992019902
AAMP	50.068164005678206	2.71479602159783	19.0842328851495	22.107445459023598	20.4938098425514	10.1538227180179	70.61718821931721	57.24409628418079	14.828531675220699	41.5278314059278
AANAT	1.52807340825284	0.0	0.0	0.0777717279879573	0.0	0.0525104244125991	0.0	0.0	0.0	0.0
AARS	55.136452687922706	0.0392734887044158	8.3925054042061	11.6296632638955	7.89646276555021	17.2263098747276	61.1644872332488	58.855929849423106	1.08333288395623	24.866657502852302
AARS2	1.07516497384551	0.0	0.0945743431973624	0.0696897371978226	0.0	0.0236186343689323	2.10679487297319	7.5794235307551805	0.264395983071265	0.68562322662433
AARSD1	10.0301048308616	0.0	21.209283170138303	14.392989050590101	0.591284540392068	3.16744427983141	13.671017685124399	6.60927148680796	0.0	7.21551516724813
AASDH	0.17413362547798197	0.0	0.0	0.18633964667900701	0.0	0.05798663910626	1.6374003011568898	0.15972186279157002	0.0	0.231311857725786
AASDHPPT	3.0377544584074903	0.608523721186739	8.509599557337621	3.9465112731378102	0.0	2.01718297833246	12.7553578456385	13.2934054517692	13.4044466031179	23.884113150047497
AASS	2.39427614838835	0.0	0.120742908217606	0.0	0.0	1.2046960024783402	3.1115010094196003	0.0	0.0	0.0
AATF	26.4741193715728	0.133589633242997	18.213439766804303	17.3615948031231	7.73777043295859	9.67034663590802	29.1784274432884	40.045216336706	17.1321335613624	25.9218912787959
AATK	0.135200956793637	3.3985616996578503	0.0	0.0	0.0	0.0	0.08778645346646201	0.23315953310757898	2.9765337567789603	0.0
ABAT	0.0	1.6607376593235201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14958800230265
ABCA1	12.1159291171789	25.6439356137157	3.4202541930102797	0.219331850673716	8.47734748450862	3.1164605190375503	7.95664064690293	5.826641205440731	11.5216676443523	2.1574628054234197
ABCA10	0.139100226159436	0.0	0.0	0.0239954046535996	0.017132331545863	0.0	0.0296774423072535	0.0	0.0562589511741134	0.0365797682512237
ABCA12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCA13	0.0	1.06846801741071	0.0	0.0	0.0	0.0199072258083479	0.537855381685125	0.449585647607332	0.26191395125800604	0.0
ABCA2	2.09844247734374	0.0	2.7494913830192798	0.0	0.0	0.0929946518508842	1.5732702032988302	1.02035746679821	0.0	0.0
ABCA3	4.821764938561629	0.0	0.30231276638071397	3.14113344478477	0.0	0.296414073957345	2.1307941295325903	0.724408215326479	2.55170028512205	0.21135307115932997
ABCA4	0.0	0.0	2.352334926363	0.417562826592201	0.0	0.0242235588808121	0.379934253707547	1.3577411119139702	0.0	0.0
ABCA5	12.9831004956144	0.0	0.0	0.598724467764982	0.0	1.97661051058752	3.6602530213253797	5.12106034662259	14.838817372228402	2.6259493293754903
ABCA6	1.78262755183998	0.0	0.0	0.0	0.0	0.580709458088823	0.0	0.0	0.0	0.0
ABCA7	2.2400990612039	0.0	0.0	0.8245734429219979	0.0	0.0140131985783623	0.23308120642612196	0.0	0.10141752260291001	3.49390849836003
ABCA8	3.04246700731804	0.21058664978010103	0.0	0.0	0.0	0.514091215973859	0.0	0.0	0.0	0.0
ABCA9	0.354991224963451	0.0	0.0381072246244021	0.34463225600061603	0.0	0.703450661508069	0.0257886915222137	0.29698524048852304	0.0	0.3209698990103739
ABCB1	4.51916021509883	2.87973061023921	2.76222012738618	2.89775418483699	1.0792343052545001	2.61958466795098	17.2996399987254	6.10522666094779	0.668001861273037	0.0439704451834751
